booker,game_teams,game_time,log,team1,team2,url
Bethard,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 07:29 PM,1.67,2.2,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
bwin,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 07:29 PM,1.67,2.25,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
Coolbet,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 07:29 PM,1.67,2.32,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
Pinnacle,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 07:29 PM,1.73,2.26,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
Unibet,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 07:29 PM,1.65,2.35,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
best deal,"Los Angeles Angels - Pittsburgh Pirates Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:07",08/13/19 07:29 PM,1.73,2.4,https://www.oddsportal.com/baseball/usa/mlb/los-angeles-angels-pittsburgh-pirates-hOQU2BlQ/
18bet,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 07:29 PM,1.81,2.1,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
1xBet,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 07:29 PM,1.82,2.06,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
Asianodds,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 07:29 PM,1.83,2.12,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
bet-at-home,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 07:29 PM,1.75,2.04,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
bet365,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 07:29 PM,2.0,1.83,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
Bethard,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 07:29 PM,1.77,2.05,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
bwin,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 07:29 PM,1.75,2.1,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
Coolbet,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 07:29 PM,1.82,2.08,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
Pinnacle,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 07:29 PM,1.83,2.11,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
Unibet,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 07:29 PM,1.82,2.07,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
best deal,"San Diego Padres - Tampa Bay Rays Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 02:10",08/13/19 07:29 PM,2.0,2.12,https://www.oddsportal.com/baseball/usa/mlb/san-diego-padres-tampa-bay-rays-QcWWsAC0/
18bet,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 07:29 PM,3.69,1.32,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
1xBet,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 07:29 PM,3.58,1.32,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
Asianodds,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 07:29 PM,3.83,1.32,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
bet-at-home,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 07:29 PM,3.46,1.3,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
bet365,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 07:29 PM,3.75,1.28,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
Bethard,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 07:29 PM,3.6,1.29,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
bwin,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 07:29 PM,3.75,1.28,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
Coolbet,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 07:29 PM,3.6,1.33,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
Marathonbet,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 07:29 PM,3.58,1.32,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
Pinnacle,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 07:29 PM,3.66,1.34,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
Unibet,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 07:29 PM,3.65,1.3,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
best deal,"Chicago White Sox - Houston Astros Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 20:40",08/13/19 07:29 PM,3.83,1.34,https://www.oddsportal.com/baseball/usa/mlb/chicago-white-sox-houston-astros-v1zysUR6/
1xBet,IN-PLAY ODDS: New York Yankees - Baltimore Orioles Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.16,5.5,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/inplay-odds/
Asianodds,IN-PLAY ODDS: New York Yankees - Baltimore Orioles Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.16,5.36,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/inplay-odds/
Bethard,IN-PLAY ODDS: New York Yankees - Baltimore Orioles Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.15,5.45,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/inplay-odds/
bwin,IN-PLAY ODDS: New York Yankees - Baltimore Orioles Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.18,4.75,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/inplay-odds/
Coolbet,IN-PLAY ODDS: New York Yankees - Baltimore Orioles Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.15,5.3,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/inplay-odds/
Marathonbet,IN-PLAY ODDS: New York Yankees - Baltimore Orioles Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,5.7,1.15,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/inplay-odds/
Pinnacle,IN-PLAY ODDS: New York Yankees - Baltimore Orioles Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.16,5.36,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/inplay-odds/
Unibet,IN-PLAY ODDS: New York Yankees - Baltimore Orioles Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.15,5.75,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/inplay-odds/
best deal,IN-PLAY ODDS: New York Yankees - Baltimore Orioles Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,5.7,5.75,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/inplay-odds/
18bet,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.32,3.69,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
1xBet,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.31,3.68,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
Asianodds,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.32,3.78,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
bet-at-home,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.28,3.61,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
bet365,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.42,2.95,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
Bethard,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.29,3.55,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
bwin,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.33,3.4,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
Coolbet,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.33,3.6,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
Marathonbet,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.3,3.72,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
Pinnacle,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.33,3.77,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
Unibet,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.33,3.55,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
best deal,"New York Yankees - Baltimore Orioles Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.42,3.78,https://www.oddsportal.com/baseball/usa/mlb/new-york-yankees-baltimore-orioles-tlaIg7BC/
1xBet,IN-PLAY ODDS: Philadelphia Phillies - Chicago Cubs Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.23,1.69,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/inplay-odds/
Asianodds,IN-PLAY ODDS: Philadelphia Phillies - Chicago Cubs Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.25,1.68,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/inplay-odds/
Bethard,IN-PLAY ODDS: Philadelphia Phillies - Chicago Cubs Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.2,1.67,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/inplay-odds/
bwin,IN-PLAY ODDS: Philadelphia Phillies - Chicago Cubs Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.2,1.65,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/inplay-odds/
Coolbet,IN-PLAY ODDS: Philadelphia Phillies - Chicago Cubs Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.1,1.71,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/inplay-odds/
Marathonbet,IN-PLAY ODDS: Philadelphia Phillies - Chicago Cubs Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.75,2.1,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/inplay-odds/
Pinnacle,IN-PLAY ODDS: Philadelphia Phillies - Chicago Cubs Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.25,1.68,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/inplay-odds/
Unibet,IN-PLAY ODDS: Philadelphia Phillies - Chicago Cubs Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.23,1.65,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/inplay-odds/
best deal,IN-PLAY ODDS: Philadelphia Phillies - Chicago Cubs Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.25,2.1,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/inplay-odds/
18bet,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.15,1.77,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
1xBet,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.13,1.77,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
Asianodds,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.19,1.78,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
bet-at-home,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.12,1.7,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
bet365,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.86,1.95,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
Bethard,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.1,1.71,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
bwin,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.1,1.75,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
Coolbet,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.18,1.75,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
Marathonbet,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.15,1.75,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
Pinnacle,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.19,1.78,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
Unibet,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.18,1.75,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
best deal,"Philadelphia Phillies - Chicago Cubs Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,2.19,1.95,https://www.oddsportal.com/baseball/usa/mlb/philadelphia-phillies-chicago-cubs-2c0Efmd6/
1xBet,IN-PLAY ODDS: Washington Nationals - Cincinnati Reds Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.4,3.05,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/inplay-odds/
Asianodds,IN-PLAY ODDS: Washington Nationals - Cincinnati Reds Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.34,2.96,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/inplay-odds/
Bethard,IN-PLAY ODDS: Washington Nationals - Cincinnati Reds Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.39,3.0,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/inplay-odds/
bwin,IN-PLAY ODDS: Washington Nationals - Cincinnati Reds Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.4,2.9,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/inplay-odds/
Coolbet,IN-PLAY ODDS: Washington Nationals - Cincinnati Reds Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.41,2.85,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/inplay-odds/
Marathonbet,IN-PLAY ODDS: Washington Nationals - Cincinnati Reds Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,3.0,1.4,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/inplay-odds/
Pinnacle,IN-PLAY ODDS: Washington Nationals - Cincinnati Reds Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.34,2.96,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/inplay-odds/
Unibet,IN-PLAY ODDS: Washington Nationals - Cincinnati Reds Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.38,3.0,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/inplay-odds/
best deal,IN-PLAY ODDS: Washington Nationals - Cincinnati Reds Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,3.0,3.05,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/inplay-odds/
18bet,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.74,2.19,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
1xBet,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.77,2.13,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
Asianodds,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.76,2.21,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
bet-at-home,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.7,2.12,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
bet365,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.68,2.25,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
Bethard,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.71,2.1,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
bwin,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.75,2.1,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
Coolbet,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.75,2.18,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
Marathonbet,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.74,2.16,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
Pinnacle,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.76,2.21,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
Unibet,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.77,2.14,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
best deal,"Washington Nationals - Cincinnati Reds Betting Odds, Baseball - MLB","Today, 13 Aug  2019, 23:05",08/13/19 07:29 PM,1.77,2.25,https://www.oddsportal.com/baseball/usa/mlb/washington-nationals-cincinnati-reds-zBbMhRQI/
1xBet,IN-PLAY ODDS: Toronto Blue Jays - Texas Rangers Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:07",08/13/19 07:29 PM,1.92,1.92,https://www.oddsportal.com/baseball/usa/mlb/toronto-blue-jays-texas-rangers-r1V0a6IE/inplay-odds/
Asianodds,IN-PLAY ODDS: Toronto Blue Jays - Texas Rangers Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:07",08/13/19 07:29 PM,1.85,1.89,https://www.oddsportal.com/baseball/usa/mlb/toronto-blue-jays-texas-rangers-r1V0a6IE/inplay-odds/
Bethard,IN-PLAY ODDS: Toronto Blue Jays - Texas Rangers Baseball MLB Betting Odds,"Today, 13 Aug  2019, 23:07",08/13/19 07:29 PM,1.91,1.91,https://www.oddsportal.com/baseball/usa/mlb/toronto-blue-jays-texas-rangers-r1V0a6IE/inplay-odds/
